uid;fb_id;f_id;kb_id;ha_id;k_id;code;aufbau;zyklus;aufzaehlungspunkt;strukturtyp;sprache;bezeichnung
101xP245Du6G5bKt7XNg3UzxUSbnXfdFe;6;2;8;0;1;NT.8.1.c;1;3;;Kompetenzstufe;DE;
101SdVUMAZTaMhfmdpTz78b6SzWwWZKaw;6;3;1;0;1;WAH.1.1.b;1;3;;Kompetenzstufe;DE;
101b3SSupE4Wswhg8Ekp4SVz5eLVxGhmL;6;3;1;0;1;WAH.1.1.c;1;3;;Kompetenzstufe;DE;
101wkNpSzwYnSH7n2dauRPWCGtfUD8fmd;6;3;1;0;3;WAH.1.3.b;1;3;;Kompetenzstufe;DE;
101uSWdxxHrpzGV68nSx7dXfLwarMBXaK;6;3;2;0;1;WAH.2.1.a;1;3;;Kompetenzstufe;DE;
101L5nxkMpdTq44yq8vLcE65ubBTLzXLs;6;3;2;0;1;WAH.2.1.b;1;3;;Kompetenzstufe;DE;
1013MbNNqpz58UrU4tZMBbm9J2w4G9ChV;6;3;2;0;3;WAH.2.3.a;1;3;;Kompetenzstufe;DE;
101KwLnzXuzkJmSZ4MPh4B2tCapkcuBxA;6;3;2;0;3;WAH.2.3.d;1;3;;Kompetenzstufe;DE;
101sbKFwWV5etWrnsMubVPNdJ78KEDAJW;6;3;2;0;3;WAH.2.3.e;1;3;;Kompetenzstufe;DE;
101UKudCrpgkGy3FegRkZrv9crG94Y8J5;6;3;3;0;1;WAH.3.1.a;1;3;;Kompetenzstufe;DE;
101hb28B4vTEF2wxKaD8eChrVn44auHMP;6;3;3;0;2;WAH.3.2.a;1;3;;Kompetenzstufe;DE;
101LgJqDh79dxBLUDYCCk4G9YGzw4Cr2s;6;3;3;0;2;WAH.3.2.b;1;3;;Kompetenzstufe;DE;
101T5nCAR5H3E4BxCx9MyfdXqGuXdmmLg;6;3;3;0;2;WAH.3.2.c;1;3;;Kompetenzstufe;DE;
101ZHcUZDTWrkEbWbgefCFabuVPdc6gA3;6;3;3;0;3;WAH.3.3.a;1;3;;Kompetenzstufe;DE;
101UDPRKwGX3f3aCnLemphLCqXLcgYrNh;6;3;4;0;3;WAH.4.3.a;1;3;;Kompetenzstufe;DE;
101e2LPmUPpVxwFcAB8gLNCbT2CtZ6WCg;6;3;4;0;3;WAH.4.3.c;1;3;;Kompetenzstufe;DE;
1018hpFTW3HNgJdG96TLdc9D9s8mbueFS;6;3;4;0;5;WAH.4.5.a;1;3;;Kompetenzstufe;DE;
101bg4D8E4WMuFZJbRdJmJSgxDBqPxbGm;6;3;5;0;1;WAH.5.1.e;1;3;;Kompetenzstufe;DE;
1012FaLYpka3afS944RcBGeNLvmzxYzn9;6;4;1;0;3;RZG.1.3.a;1;3;;Kompetenzstufe;DE;
101yYsAPe2FcDmtJAGxMJTeXWGAT4Vuwd;6;4;1;0;3;RZG.1.3.b;1;3;;Kompetenzstufe;DE;
101twAgzYYmExNkHyVdgs9RDnTWbf6Jdz;6;4;1;0;4;RZG.1.4.a;1;3;;Kompetenzstufe;DE;
101BgzeHvYz2Ud6n69NRJsAEKdUfKPuSq;6;4;2;0;2;RZG.2.2.b;1;3;;Kompetenzstufe;DE;
101cY2h8wKBhus88XRbhAwmpg6Thztcy8;6;4;2;0;5;RZG.2.5.a;1;3;;Kompetenzstufe;DE;
101fHWzSxy2GEdqZ6TyrTH58BCe2EqD6f;6;4;2;0;5;RZG.2.5.c;1;3;;Kompetenzstufe;DE;
101EFfULmRKZP7HHHd8N8hcapPDJ9Ew2n;6;4;3;0;1;RZG.3.1.e;1;3;;Kompetenzstufe;DE;
1016pnhVryFKtY5spUekDaSmxkA2nw666;6;4;3;0;2;RZG.3.2.a;1;3;;Kompetenzstufe;DE;
101xRySgRBxLEb3DEGaZvHkvz5sZ4mkaX;6;4;3;0;2;RZG.3.2.b;1;3;;Kompetenzstufe;DE;
1014zMDtR9rhKXgRFRkxb6WGLJJt6vFhZ;6;4;3;0;2;RZG.3.2.d;1;3;;Kompetenzstufe;DE;
101hFVq2r5fhPg5vBHWzkpKnqJcTLrgde;6;4;4;0;3;RZG.4.3.b;1;3;;Kompetenzstufe;DE;
101CUr9HYvDRfHwGyzth7na634q6J3twz;6;4;5;0;3;RZG.5.3.b;1;3;;Kompetenzstufe;DE;
101XmbT7ExS4CU2Gf49yV8B7a8e7pgzBY;6;4;6;0;2;RZG.6.2.a;1;3;;Kompetenzstufe;DE;
101R4fnJYbFDcYEVqMLB672JWcF9wW45t;6;4;6;0;2;RZG.6.2.d;1;3;;Kompetenzstufe;DE;
1019cuNd2MZSTYDYdUVw8KR7kveqSkbDm;6;4;7;0;1;RZG.7.1.c;1;3;;Kompetenzstufe;DE;
1015Azuxz7tDpYm2kmsrfEXHXdaHpw2EL;6;4;8;0;2;RZG.8.2.a;1;3;;Kompetenzstufe;DE;
101SBkY6L42X2w6fFFnaF8B5sB8TNgn8T;6;4;8;0;2;RZG.8.2.b;1;3;;Kompetenzstufe;DE;
1012Bm5UKqCP9GtFdztEK3uZBph56vf4W;6;5;1;0;1;ERG.1.1.d;1;3;;Kompetenzstufe;DE;
101TEChS5nEMdRNLPDgFcPsH3bttgfmf8;6;5;1;0;2;ERG.1.2.a;1;3;;Kompetenzstufe;DE;
101rGpYhLdpByWUhG392kpfc6vkxeq9cD;6;5;2;0;2;ERG.2.2.c;1;3;;Kompetenzstufe;DE;
101v6NDA6rkcWf8NWhf64rR6qDttFTaPN;6;5;4;0;1;ERG.4.1.d;1;3;;Kompetenzstufe;DE;
101cydXTcRkxS8FbavLgMqaAgFRS8gFPa;6;5;4;0;3;ERG.4.3.b;1;3;;Kompetenzstufe;DE;
1013U5bLGEeREvcMZvbed6w4PFUrE4WkY;6;5;4;0;4;ERG.4.4.a;1;3;;Kompetenzstufe;DE;
101bd3BkqXUXzcd5CdwgUWU54KFNxSwcz;6;5;5;0;1;ERG.5.1.c;1;3;;Kompetenzstufe;DE;
101xETM4WYRRC2zHDG8SK78pAKNMttbKt;6;5;5;0;5;ERG.5.5.c;1;3;;Kompetenzstufe;DE;
101GpvFSbWRJNR7gNkt6uhV5xxXyur8vX;6;5;5;0;5;ERG.5.5.d;1;3;;Kompetenzstufe;DE;
101gbrKwFRLKDHZ4twHSJaZCvyppHprrF;6;5;5;0;6;ERG.5.6.c;1;3;;Kompetenzstufe;DE;
1016EagKyN8wrSVcMxJ2bNS2HSUuGBeZC.a00;6;1;1;0;1;;1;1;00;Aufzaehlungspunkt;DE;können anhand von Beispielen (z.B. in Geschichten) Gefühle und Interessen  beschreiben und Unterschiede und Gemeinsamkeiten benennen.
1016BH8BcdARaZ8CHqZH8XdPWnSKVgFaA.a00;6;1;1;0;2;;1;2;00;Aufzaehlungspunkt;DE;kennen präventive Vorkehrungen zur Erhaltung der Gesundheit und können diese umsetzen (z.B. Hygienemassnahmen, Körperpflege, Ernährung, Bewegung).
101TycVVyThaJAzntBGdnpYG9JKnytfhR.a00;6;1;1;0;3;;1;1;00;Aufzaehlungspunkt;DE;können Lebensmittel untersuchen und nach Kriterien ordnen (z.B. nach Geruch, nach Geschmack, nach Aussehen, nach Erntezeitpunkt, nach Herkunft).
101nzxrAZkgwtL4YFnNfhGegeegR562yB.a00;6;1;1;0;3;;1;1;00;Aufzaehlungspunkt;DE;können Ernährungsgewohnheiten beschreiben und kulturelle Eigenheiten entdecken und die von anderen Menschen respektieren.
101x7P9pJ3JNGaSnZL5y4sVA7KH3xdwAr.a00;6;1;1;0;5;;1;2;00;Aufzaehlungspunkt;DE;können Veränderungen des Körpers mit  angemessenen Begriffen benennen.
101VsqpvK3HyxnvhD6vhZeS4q9q6PaDTK.a00;6;1;1;0;5;;1;23;00;Aufzaehlungspunkt;DE;kennen psychische Veränderungen in der Pubertät (z.B. verstärkte Scham und Befangenheit, veränderte Einstellung zum eigenen Körper, erwachendes sexuelles Interesse) und wissen, dass diese zur normalen Entwicklung gehören.
101ACfpgYzGfYs5C7Aqhg5KFrBC9BZ5Ks.a00;6;1;1;0;6;;1;1;00;Aufzaehlungspunkt;DE;können anhand von Beispielen Rollenverhalten beschreiben und vergleichen (z.B. Wer hat welche Aufgaben und Befugnisse? Wer trägt welche Kleidung? Wer pflegt welche Hobbys?).
1019rgACKbwpuKpzytJ67hZpJR5GfaAsH.a00;6;1;2;0;2;;1;2;00;Aufzaehlungspunkt;DE;können typische Merkmale und das Vorkommen von Gesteinen, Boden, Wasser in der eigenen Umgebung erkunden, Vergleiche zwischen ausgewählten Standorten und Lebensräumen anstellen und Ergebnisse dokumentieren (z.B. an Gewässern, in einer Kiesgrube, im Wald).
101bkgJHmrLHwc9k7SzSAxN7wdz6xcskm.a00;6;1;2;0;2;;1;2;00;Aufzaehlungspunkt;DE;können verschiedene Phänomene und Merkmale zu Sonne/Licht, Luft, Wärme, Wasser, Boden, Gesteine in Beziehung stellen und strukturieren sowie Erkenntnisse daraus erklären und einordnen.
101LrsAmscFhar63DUwLBByq5Ts2L2YY3.a00;6;1;2;0;2;;1;23;00;Aufzaehlungspunkt;DE;können ausgewählten Fragen zu Einflüssen und Zusammenhängen von Naturgrundlagen auf die Lebensweise von Tieren, Pflanzen und Menschen nachgehen, Informationen dazu erschliessen, Fachpersonen befragen sowie Ergebnisse und Erkenntnisse ordnen, charakterisieren und erklären.
101HHrvggmH8mnnfLeLFBkakn9abvYH2C.a00;6;1;2;0;3;;1;1;00;Aufzaehlungspunkt;DE;können das Wachstum von Pflanzen und Tieren aus der eigenen Umgebung beobachten und von ihren Beobachtungen berichten.
1014dGxpcw2RYXnYzRP5p3NZKM3NXLs6c.a00;6;1;2;0;4;;1;12;00;Aufzaehlungspunkt;DE;"können Gemeinsamkeiten und Unterschiede von Pflanzen und Tieren (z.B. Singvögel, Wasservögel, Greifvögel, Eulen; Zugvögel/Standvögel) mit geeigneten Instrumenten untersuchen (z.B. Lupe, Feldstecher, Bestimmungsbuch), Vergleiche anstellen sowie Informationen dazu suchen und wiedergeben."
101swRU9gw7KkM6ZGcSUvV5yrJrpASb9b.a00;6;1;2;0;5;;1;2;00;Aufzaehlungspunkt;DE;können eigene Vorstellungen zur Geschichte der Erde und von Lebewesen  den Darlegungen und  Darstellungen gegenüberstellen (z.B. in Sachbüchern, in Museen) und Erkenntnisse daraus sowie zeitliche Dimensionen dazu beschreiben und erläutern.
101HK5wWztys9rXYM4NGXmPdnBsVXX6nz.a00;6;1;2;0;5;;1;2;00;Aufzaehlungspunkt;DE;können reale und fiktionale Darlegungen zur Geschichte der Erde und von Lebewesen (z.B. in Sachbüchern, Filmen, Comics) anhand von vorgegebenen Kriterien vergleichen und unterscheiden sowie dabei über die Herkunft und Verlässlichkeit von Informationen nachdenken.
101kHyK7MtxWmn7L8ffdSesNkdWeceAFJ.a00;6;1;2;0;5;;1;23;00;Aufzaehlungspunkt;DE;können Spuren der Entwicklung der Landschaft und von Lebewesen in der Wohnregion erkunden sowie diese räumlich und zeitlich einordnen (z.B. Prozess, Veränderung, Abfolge).
101KN6pABK8mfKexZ62L6eGW93LcLkUyC.a00;6;1;2;0;6;;1;1;00;Aufzaehlungspunkt;DE;können eigene Beziehungen  zu Lebensräumen, Pflanzen und Tieren wahrnehmen und beschreiben (z.B. Pflege, Umgang, Wertschätzung, Respekt).
101cfWvudHDA4bKfskJABCgUsbFseUPvC.a00;6;1;2;0;6;;1;1;00;Aufzaehlungspunkt;DE;können künstliche Lebensräume betrachten, beobachten, beschreiben und über eigene Erfahrungen und Erlebnisse berichten (z.B. Tiere im Haus, im Zoo).
101Sw5epn7nbUgw4nU5erzk6sKNndSMH9.a00;6;1;3;0;1;;1;1;00;Aufzaehlungspunkt;DE;können Wirkungen von Kräften in Alltagssprache beschreiben (z.B. Objekte bewegen: ziehen, anstossen, heben, fallen lassen).
101r9KpdasdFTpTEYGeTVnfyxvk5d9fuU.a00;6;1;3;0;1;;1;23;00;Aufzaehlungspunkt;DE;können das Zusammenspiel von Grösse und Richtung von Kräften erkennen und an alltagsnahen Beispielen erläutern (z.B. Ziehen eines schweren Schlittens mit kurzer Schnur, Flugbahn beim Ballwurf).
101U3kxtGpvDWVM79XRvpYy8MCHuSTc5V.a00;6;1;3;0;2;;1;2;00;Aufzaehlungspunkt;DE;können verschiedene Energieformen (z.B. Bewegungs-, Lage-, elektrische, thermische, chemische Energie) benennen und bestimmten Energieträgern oder Anwendungen im Alltag zuordnen (z.B. Wind, Wasser, Sonnenstrahlung, Holz, Erdöl, Nahrung).
101NLaRTca9DLg6vCNKvqJsgkCm25zrha.a00;6;1;3;0;2;;1;23;00;Aufzaehlungspunkt;DE;können energiebewusstes Verhalten beschreiben und dies begründen (z.B. elektrische Energie: Lift-Treppe, Heizung-Kleidung, Stand-by vs. Gerät ganz ausgeschaltet).
101D7Fzs4pDy9Mh7LZccCGdxxsHWFa4av.a00;6;1;3;0;3;;1;2;00;Aufzaehlungspunkt;DE;"können mit Objekten und Stoffen laborieren und ihre Erkenntnisse festhalten (z.B. Verhalten gegenüber Magnet, Verhalten im Wasser: schwimmen, sinken; Wärmeleitfähigkeit, elektrische Leitfähigkeit)."
101k5ud2G3vMuzNGk8vfFUJxpMhZ8VyFF.a00;6;1;4;0;1;;1;23;00;Aufzaehlungspunkt;DE;"können Besonderheiten, Unterschiede und Zusammenhänge verschiedener Sinnesleistungen und Signale beobachten, beschreiben und  erklären (z.B. Zusammenhänge zwischen riechen, sehen, schmecken; erst sieht man den Blitz, dann hört man den Donner)."
101wvrCt4R7Hm5J6ygqepbLeux9MLy9sV.a00;6;1;4;0;2;;1;12;00;Aufzaehlungspunkt;DE;können Ideen für Schutzmassnahmen gegen laute und anhaltende Geräusche entwickeln und deren Wirkung einschätzen (z.B. Kopfhörer, Ohrstöpsel, Lärmschutzwände).
101nFv2U43rgK6r4nbaFv73cdV5VdFSCx.a00;6;1;4;0;2;;1;23;00;Aufzaehlungspunkt;DE;können den Zusammenhang zwischen intensiver Gehörbelastung (Dauer, Lautstärke) und Hörschäden herstellen und an konkreten Beispielen im Alltag aufzeigen.
101SxFUKZHf4Yr2XLU3tXDnbFMv5wSgrm.a00;6;1;4;0;3;;1;1;00;Aufzaehlungspunkt;DE;können Phänomene zu Licht und Schatten angeleitet untersuchen, vergleichen und beschreiben.
101YJ7kr8tdVubbLW7XJ4aEddaXG7ebxx.a00;6;1;4;0;3;;1;12;00;Aufzaehlungspunkt;DE;können die äusseren Merkmale des Auges benennen und die jeweiligen Vorgänge und Funktionen beschreiben.
101MCahTDkZ38axT22H6cgrH78vZJvvyY.a01;6;1;4;0;4;;1;2;01;Aufzaehlungspunkt;DE;können Verhaltensregeln bei unterschiedlicher Witterung anwenden (z.B. Schutz vor Blitzschlag, Hagel, Sturmwinde).
101kk7NwWWkvrWpbU2ewSYgy4gTY67E9p.a00;6;1;4;0;4;;1;23;00;Aufzaehlungspunkt;DE;können ausgewählten Fragen, Merkmalen und einfachen Zusammenhängen zu Wetter und Witterung nachgehen, Ergebnisse strukturieren und einordnen sowie Vorstellungen dazu modellartig darstellen (z.B. zu Wetterfronten, Gewitter).
10148YztDxufPFSqnFRsLkXHm98wy9r4p.a00;6;1;4;0;5;;1;2;00;Aufzaehlungspunkt;DE;können Fragen zur Erde als Planet und zu Himmelskörpern bearbeiten und klären, Informationen dazu erschliessen sowie Ergebnisse darstellen (z.B. zu Tag- und Nachtverteilungen an verschiedenen Orten auf der Erde, zu Phänomenen und Eigenschaften von ausgewählten Himmelskörpern und deren Bewegungen).
101vuXMctDP5ehXeTzTFbatwuDERDHaqW.a00;6;1;4;0;5;;1;23;00;Aufzaehlungspunkt;DE;können zu ausgewählten Fragen zu Erde, Himmelskörpern und Universum Informationen erschliessen, Sachverhalte untersuchen sowie Erkenntnisse zusammenstellen, ordnen und darstellen (z.B. zu Galaxien, Sternen, Sternbildern, Planeten, Kometen, zu Raum und Zeit im Universum, zu bedeutenden Astronominnen und Astronomen).
101B4zDvmcUwSfWqmeMdZqetAHqxs2gJ3.a00;6;1;5;0;1;;1;12;00;Aufzaehlungspunkt;DE;können Alltagsgeräte untersuchen und dabei einfache naturwissenschaftliche und technische Prinzipien erkennen und erläutern (z.B. Gleichgewicht bei Wippe, Balkenwaage, Stabilität bei Brücken, Türmen, Mauern, Hebel bei Schere, Zange, Hammer).
101D4tcMFXtKnNX4SW2kekRMxE8Yn3Zx3.a00;6;1;5;0;2;;1;1;00;Aufzaehlungspunkt;DE;können die beiden Pole einer Batterie unterscheiden und entsprechend richtig einsetzen (z.B. Taschenlampe, batteriebetriebenes Spielzeug).
1014V3WyEWZaPFgbwxBtS9cAEKgCfKv6a.a00;6;1;5;0;2;;1;12;00;Aufzaehlungspunkt;DE;können einfache Stromkreise aufbauen und die einzelnen Bestandteile benennen.
101FKJkVuKeGZ3qappgT8FKAwFXAcccAp.a00;6;1;5;0;2;;1;2;00;Aufzaehlungspunkt;DE;können elektrischen Strom als bewegte kleinste Teilchen beschreiben und die Analogie zu strömendem Wasser herstellen und erklären.
101NLne9ngDnXJfMU9cnpdn3JzL8cdPWV.a00;6;1;5;0;2;;2;2;00;Aufzaehlungspunkt;DE;"können die Wirkung von Magneten auf verschiedene Materialien untersuchen (z.B. messen, bei welchem Abstand eine Büroklammer angezogen wird; magnetische Türschliesser  und Tragkraft von magnetischen Haken prüfen)."
101ArpafKnBtwfyhDzfyXVSdw3mRcvKug.a00;6;1;5;0;2;;2;2;00;Aufzaehlungspunkt;DE;können einfache Elektromagnete unter Anleitung bauen und anwenden (z.B. Schraube mit Draht umwickeln und an Batterie anschliessen).
101zpYVCva2Hz9TBzdrt3ewGUykMCwqPM.a00;6;1;5;0;3;;1;1;00;Aufzaehlungspunkt;DE;können am Beispiel von Geräten aus ihrer Alltagswelt erzählen, wozu sie uns dienen und was sie uns im Alltag erleichtern (z.B. zu Hause, auf Spielplätzen, auf Baustellen).
1013tGTeWwqDueZDwGhAzULp6eKczY2cg.a00;6;1;5;0;3;;1;23;00;Aufzaehlungspunkt;DE;können angeleitet Informationen zur Bedeutung eines für die Naturwissenschaften wichtigen Geräts recherchieren und dokumentieren (z.B. Entwicklungen in der Medizin durch das Mikroskop, Veränderungen des Bildes zu Erde und Universum durch das Fernrohr).
101Lzg5GDPg3Yr6LaEHUcr94Wvnrr9ENK.a00;6;1;6;0;1;;1;1;00;Aufzaehlungspunkt;DE;können verschiedene Arbeitsorte in der Umgebung erkunden und über Tätigkeiten, typische Arbeitsgeräte, Arbeitskleidung berichten.
101PEeywKLVDDbNhGRD7yZGpnX6UEzpy2.a00;6;1;6;0;1;;1;1;00;Aufzaehlungspunkt;DE;können Gemeinsamkeiten und Unterschiede von Hausarbeit, Erwerbsarbeit und Freiwilligenarbeit beschreiben (z.B. Leistung, Lohn).
101E775skRaTAHAE3XVgtkAGt7zafMVwp.a00;6;1;6;0;1;;1;12;00;Aufzaehlungspunkt;DE;können Arbeitsteilung angeleitet organisieren sowie über das Resultat und die Verteilung der Arbeit nachdenken (z.B. Schulfest, Verkaufsstand).
101cxUn85DByaS4yURdbDs2ZeWcb77BVA.a00;6;1;6;0;2;;1;1;00;Aufzaehlungspunkt;DE;können eigene Vorstellungen zu Berufen aus dem familiären und weiteren Umfeld beschreiben (z.B. Tätigkeiten) und Berufe benennen.
101gGE5Av8pp9u8kEnZHazDXq4xSgu9mA.a00;6;1;6;0;4;;1;1;00;Aufzaehlungspunkt;DE;erkunden Tauschbeziehungen (z.B. auf dem Wochenmarkt, im Supermarkt, im Hofladen) und können Regeln und deren Bedeutung erkennen (z.B. Angebot, Nachfrage, Ware gegen Geld, Interessenskonflikte, Kooperation der  Tauschpartner).
101Pp5CFaz6Z3U2kpbkYLrde36XN3BKgu.a00;6;1;6;0;4;;1;12;00;Aufzaehlungspunkt;DE;können Eigenschaften von Tauschmitteln erklären (z.B. begehrt, knapp, portionierbar, haltbar, echt) und die Funktion von Geld in Tauschgeschäften erkennen.
101dYCwTGnyP8pxEEABgp7Txpx6vagEH6.a00;6;1;6;0;4;;1;2;00;Aufzaehlungspunkt;DE;kennen das Modell des einfachen Wirtschaftskreislaufes in Grundzügen.
101xTnckWcCaTFPdBJbYrJ3YChC7TEHhC.a00;6;1;6;0;5;;1;2;00;Aufzaehlungspunkt;DE;können Konsumgüter als Statussymbole und als Zeichen der Zugehörigkeit oder Abgrenzung von Gruppen erkennen.
101MaCJ5tMz7dTzyKpkLtH8hAVLAhqhqu.a00;6;1;8;0;2;;1;2;00;Aufzaehlungspunkt;DE;können sich mithilfe von Bildern, Texten, Karten über Unterschiede und die Vielfalt von Nutzungsformen der Menschen in verschiedenen Landschaften informieren, diese vergleichen und einordnen.
101LDaSXmGfavmfkgZnUX2tRGkKDF9dVN.a00;6;1;8;0;4;;1;1;00;Aufzaehlungspunkt;DE;können auf Karten und Plänen der Region, des Wohnortes der Schweiz, der Welt und auf dem Globus erkennen und zeigen, welche Orte und Gebiete sie schon kennen und diese beschreiben.
101wwtn62x7FbaH99n4TLBu6YXCYv7Fsz.a00;6;1;8;0;4;;1;2;00;Aufzaehlungspunkt;DE;können räumliche Orientierungspunkte  verorten und für die eigene Orientierung im Raum anwenden (z.B. Himmelsrichtungen, markante Bauten, Anlagen in der Umgebung).
101ZdveP8JJdKkCsS66gnAbBPsCEzkSXt.a00;6;1;8;0;4;;1;2;00;Aufzaehlungspunkt;DE;können Orte und Gebiete auf Karten, Luftbildern und auf dem Globus auffinden (z.B. Flüsse, Seen, Gebirge, Orte, wichtige Städte, Verkehrslinien).
101vkErUNuXkb24NvktEEpaGwYtwXF6DL.a00;6;1;8;0;4;;1;2;00;Aufzaehlungspunkt;DE;"können räumliche Grössen, Verhältnisse  und Dimensionen in Beziehung zueinander setzen (z.B. Einordnung von Wohnort, Region, Kanton, Schweiz, Europa, Kontinente, Welt; ausgewählte Vorstellungen zu Distanzen und Flächen in der Region, in der Schweiz und weltweit)."
101JmWYTeUBtRTefdzrYGKppe2dLTwAKR.a00;6;1;8;0;5;;1;1;00;Aufzaehlungspunkt;DE;können selbstständig Wege im Wohn- und Schulumfeld zurücklegen, dabei sichere und unsichere Stellen erkennen, benennen und Regeln im Verkehr beachten.
101cNd7YGPEztecuEZnZcNemWdayh5wdC.a00;6;1;8;0;5;;1;23;00;Aufzaehlungspunkt;DE;können unterschiedliche Orientierungsmittel (z.B. Karten, Kompass, GPS) im Gelände anwenden  und mithilfe von Legenden Angaben aus Orientierungsmitteln herauslesen und  räumliche Situationen charakterisieren.
101weRSXALMD5swLUSCGFcsT2vUKwNa2v.a00;6;1;9;0;1;;1;2;00;Aufzaehlungspunkt;DE;können eine Entwicklung (z.B. eigene Familie) über drei Generationen auf einem Zeitstrahl einordnen.
101wkHyKNT9ScyzMAKkZeTqkUdMycDsNB.a00;6;1;9;0;1;;1;23;00;Aufzaehlungspunkt;DE;können ausgewählte historische Ereignisse oder Veränderungen auf einem Zeitstrahl einordnen (z.B. Erfindung der Schrift, Bundesbrief 1291).
101rrb65SGcYLfNVFLE2rY52VqJkw2JTM.a00;6;1;9;0;3;;1;12;00;Aufzaehlungspunkt;DE;können sich aus Geschichten, Erzählungen, Bildern ein Bild über eine vergangene Kultur machen (z.B. China, Altes Ägypten, Römisches Imperium).
1015c27sFN9wRhNT4geVqrgXKJeSTwMKx.a00;6;1;9;0;3;;1;2;00;Aufzaehlungspunkt;DE;können sich aus Sachtexten, Karten, Quellen ein differenziertes Bild einer historischen Epoche erarbeiten.
101YcNhLKUmHKNxXHaa8HmqD5EHvT8z25.a00;6;1;9;0;4;;1;2;00;Aufzaehlungspunkt;DE;können erklären, aufgrund welcher Merkmale sich fiktive Geschichten von realen Geschichten unterscheiden.
101JUdNZEeNmE9Afh2EnGxUch9Dg4Xyn5.a00;6;1;10;0;2;;1;2;00;Aufzaehlungspunkt;DE;können Qualitäten von Freundschaft und Liebe beschreiben (z.B. Zuneigung, Vertrauen, Gleichberechtigung).
1017tqC7NLJBgzqJmzptyTxp77qsPMu9C.a00;6;1;10;0;3;;1;23;00;Aufzaehlungspunkt;DE;können ausgewählte Aufgaben einer Gemeinde den Ressorts einer Gemeinde zuordnen und deren Zusammenspiel erklären (z.B. Schneeräumung, Wasserversorgung).
101CAaeYupkhKpSadaqRYwmWU3uMp3a6n.a00;6;1;10;0;4;;1;1;00;Aufzaehlungspunkt;DE;können Prinzipien der Entscheidungsfindung beispielhaft verstehen und in der Klasse anwenden (z.B. Los, Einstimmigkeit, Autorität, Delegation, Schlichtung).
1013nRpGPRtTNbY7V2SYmWy7Y86vkMXb9.a00;6;1;10;0;4;;1;1;00;Aufzaehlungspunkt;DE;können verantwortungsvoll über andere bestimmen (z.B. Chef/in sein) und sich im Team an Anweisungen halten.
101mFC34rs7wp9WEAwRggyRy49ywyFADz.a00;6;1;11;0;1;;1;2;00;Aufzaehlungspunkt;DE;können menschliche Grunderfahrungen aus unterschiedlichen Perspektiven betrachten und vergleichen (z.B. verschiedene Kulturen, Generationen, Geschlecht).
101Xepva6Dcxunk3u2Ka9rdDZMrGyeHPh.a00;6;1;11;0;2;;1;1;00;Aufzaehlungspunkt;DE;lernen in Bezug auf Erlebtes und Erzähltes Neugier, Staunen, Befremden und Verwunderung auszudrücken, äussern sich dazu und stellen Fragen.
101MqvmvdB3Y3qqMThcfK55pS2f7srzzG.a00;6;1;11;0;3;;1;2;00;Aufzaehlungspunkt;DE;können Werte und Normen verschiedener Generationen vergleichen (z.B. Gehorsam, Bedeutung materieller Güter, Freizeit).
101542JGPyYKTztCX3tsSgdBaEFsNkkv5.a00;6;1;11;0;4;;1;1;00;Aufzaehlungspunkt;DE;können ethisch problematische Situationen aus der Lebenswelt beschreiben und diskutieren (z.B. Ungerechtigkeit, Gewalt).
101nDtA8hS48qbxPpPxm4BELGTFzscNWL.a00;6;1;12;0;1;;1;23;00;Aufzaehlungspunkt;DE;können in der Sprache (z.B. Ausdrücke, Redewendungen) religiöse Motive identifizieren und ihre Bedeutung erschliessen.
101zxC9s4xeJhSHqWb7JSJv9D3CEnDurt.a00;6;1;12;0;3;;1;23;00;Aufzaehlungspunkt;DE;können Rituale und Bräuche der Religionen miteinander vergleichen und Unterschiede in der Praxis beschreiben (z.B. regionale und konfessionelle Unterschiede).
101Eu7bAazsAauzgyVvbEcKybJbbncDEV.a00;6;1;12;0;4;;1;1;00;Aufzaehlungspunkt;DE;können einige Feste verschiedener Religionen beschreiben, über die Funktion von Festen nachdenken (z.B. Gemeinschaft, Erinnerung, Freude) und vergleichbare Elemente erkennen  (z.B. Speisen, Dekoration, Gaben, Besuche, Geschichten).
101XTgPpWVDPdfSNGC2PYcVSZbbM5JfST.a00;6;1;12;0;5;;1;1;00;Aufzaehlungspunkt;DE;können einzelne Elemente (z.B. Feste, Gebäude, Gegenstände) der entsprechenden Religion zuordnen.
101Zx3fWdKKLEkpF8TP8dKhfYez4zqqbd.a00;6;2;1;0;1;;1;3;00;Aufzaehlungspunkt;DE;können angeleitet Informationen über eine naturwissenschaftliche Erkenntnis zusammenstellen sowie nachvollziehen und kommunizieren, wie diese Erkenntnis unser Weltbild verändert hat (z.B. Kopernikanische Wende, Entdeckung des Magensaftes, Gravitationsgesetz, Rutherfords Streuversuch, Atomtheorie, Entdeckung der Kernenergie, Penizillin, Entdeckung der Gene, Urknalltheorie).
101dN3kqn3P9g4L89Z6CUUww6gadWpH9r.a00;6;2;1;0;2;;1;3;00;Aufzaehlungspunkt;DE;können Anwendungsmöglichkeiten technischer Geräte unter unterschiedlichen Rahmenbedingungen bzw. Einflüssen testen (z.B. erhöhte Reibung, tiefere Temperatur).
